sentence,bleu_score,rate
How you can say that that garbage anything is not?,100.00000000000004,-0.5711399912834167
"Is it bullshit, Frank?",100.00000000000004,-0.9492290019989014
'Cause who would think I drove a fucking fucking car?,44.97332084013507,-0.9165759682655334
"Because it wasn't me, and I'm your best fucking pal.",100.00000000000004,-0.927101194858551
"Look happy to see me again, damn it.",100.00000000000004,-0.8973568677902222
"Where are the true beginners leading this game ? ""Oh, I am Fortune's fool.""",61.3370601087477,-0.9028401970863342
Who the hell do you think you are?,100.00000000000004,0.9748706817626953
"I... the wall broke and I... aw, damn it.",76.24658586234858,-0.944493293762207
No you dickhead... He only wanted drinks to got to Big Day Out.,67.8364941096179,-0.7340273857116699
We both know what you really give a shit about.,100.00000000000004,-0.6794294118881226
Get brutal.,0.0,0.9960152506828308
You really want to see that bag? Damn!,100.00000000000004,-0.9451647996902466
"Short of killing him, I'm open to ideas.",100.00000000000004,0.9230718016624451
"Well, then who the hell is John...?",100.00000000000004,0.9659735560417175
It's my little Eponine!,23.643540225079384,0.9928669929504395
"Damn it, let me talk, too.",100.00000000000004,-0.9331194758415222
"Listen, I am sick and fucking tired of you calling me Meat.",100.00000000000004,-0.9453158378601074
He's a fucking kid?,100.00000000000004,-0.95250004529953
What the hell is going on?,100.00000000000004,0.9841008186340332
I challenge you to a whore-off!,100.00000000000004,-0.9318150281906128
Shit. Yeah.,100.00000000000004,-0.9507923722267151
I'm no damned psychiatrist.,100.00000000000004,-0.9485675692558289
"- A shit, get another job, but I will not go at risk.",81.53551038173119,-0.9291333556175232
"No, it's me. The hypocrite patrol.",100.00000000000004,-0.9316775798797607
Real it is my life gone wrong.,38.260294162784454,0.9977090358734131
Dammit! That's our only way out.,100.00000000000004,-0.9378257989883423
Dad called us Tom and Pat and Mother called us Leo and Michel and our sisters called us Useless and Double-Useless.,100.00000000000004,-0.8016177415847778
"Um, Natalie Pierce is a bully.",100.00000000000004,-0.9478022456169128
Doolittle's talkin' to the bomb. You're a bad shot!,100.00000000000004,0.7436637878417969
"Now I gotta call fucking New Orleans, tell them what a surprise you got here.",82.82477531331043,-0.9261756539344788
I'm Poindexter. Everybody calls me Fool.,100.00000000000004,-0.9462733268737793
Sheer pig-headedness.,0.0,-0.6587769985198975
"They're not gonna have a chance to try again because in order to bring Stefan back, we're gonna have to kill them, a lot of them, including Markos.",91.57103753711765,0.8231953382492065
Executed criminals were hung in chains in marketplaces and left to rot until the bodies fell through the chains.,100.00000000000004,0.879339337348938
"A woman said ""vagina.""",100.00000000000004,-0.5116589069366455
Spread that bitch's legs.,100.00000000000004,-0.9482161998748779
"First the old guy closes the factory, and now it's my own plow.",61.04735835807847,0.9984795451164246
They were perverse and vicious and rebellious against God.,65.80370064762461,0.9532377123832703
"Oh, god I forgot my ring.",59.4603557501361,0.9985645413398743
"But Christian leaders around the world saw you on TV, and they've been chewing my ass off nonstop.",100.00000000000004,-0.6572329998016357
I turned my leg in this mess because of you!,29.982213893423374,0.9367978572845459
How many times I can tell you? No fucking thinking.,46.59538415189962,-0.8982996940612793
People would try to throw the same shot for you.,11.731175160263996,0.8843911290168762
You can't advance further but you can shoot.,43.167001068522545,0.9363439679145813
"""It's not your revolver, it belonged to Marfa Petrovna, whom you killed, wretch!",100.00000000000004,0.8039950132369995
"Open the door! - Shut up, Dan!",100.00000000000004,0.9924170970916748
Exotic girls - Fire-eaters,100.00000000000004,0.9815486073493958
I guess I'll just have to keep slapping you then.,100.00000000000004,0.9968594312667847
"Shep, what the hell you doin'?",100.00000000000004,0.8487945199012756
"If you don't, you don't, and it's only the sons of bitches that object.",100.00000000000004,-0.5231746435165405
"Silly old Lois, 'Our Lois,"" as Bill always says ... don't look so surprised, Ralph!",100.00000000000004,-0.8291699886322021
He's one of the killers!,100.00000000000004,0.9771310091018677
Shut up. How can you say such things to your father?,100.00000000000004,0.9323046803474426
"It's a fucking ferry ride away, mate.",100.00000000000004,-0.8998394012451172
I know I fucked up.,100.00000000000004,0.7244389653205872
"Oh, that sucks, man.",100.00000000000004,-0.939963161945343
"Bning , your ! next to Bros. Bar-B-Q. 15837 South Crenshaw Boulevard.",64.1386525898168,0.993241548538208
'Does your father truly know how small your body really is?,46.59538415189962,0.9982093572616577
She seems just as barbaric as the rest of them.,100.00000000000004,0.9572817087173462
"Oh, and don't forget the tiny nipples. Yeah.",70.16879391277372,0.9960622191429138
Heard you cried like a little pussy.,100.00000000000004,-0.9481678605079651
"God damn it, Preston, all you had to do was look her in the eye and lie.",100.00000000000004,-0.946040689945221
That's a ridiculous plan.,100.00000000000004,-0.6813268065452576
Please try again. Fuck you.,100.00000000000004,-0.9519209265708923
"Uh, probably that stupid movie theater popcorn machine that Cece wants me to get for the bar.",100.00000000000004,-0.9595211744308472
"Who's this, my little bitch?",30.739407647563215,-0.9517937898635864
"Your little brother, Richie, was no real saint.",53.48259312838876,0.990065336227417
A bad man who killed people.,100.00000000000004,-0.9439638257026672
"Harry, trying to say ""Shh!"" and something comforting at the same time, ushered Dobby back onto the bed where he sat hiccoughing, somethinging like a large and very ugly doll.",85.4347485532598,0.9530672430992126
And they all want to pay you for crap.,65.80370064762461,-0.9386720657348633
"""Goddamn it, doesn't anybody speak English anymore?",100.00000000000004,0.8294231295585632
He's on a different level compared to these little girls.,63.15552371794039,0.9864336252212524
Damn rain…,0.0,-0.9563167691230774
How many of these damn things did you pull?,100.00000000000004,-0.9099664688110352
Those fucking books!,35.35533905932737,-0.958255410194397
Cut the crap.,100.00000000000004,-0.9439266324043274
But he was just some little kid jerking off with a broken laptop.,57.3122448409426,0.9863563776016235
But an old guy like me doesn't change anymore.,65.80370064762461,0.9950634837150574
"Joe, Lucas steals $9,000 from you, and you don't do it to him?",82.82477531331043,0.943256139755249
Don't be a fool. It takes ten years to open this gate.,78.25422900366432,-0.9022806882858276
Jaroslaw Shitface. Sir!,100.00000000000004,-0.9470231533050537
Mark is very rich and has a cruel-raced ex-wife.,100.00000000000004,0.8516115546226501
Do it. Take my life.,100.00000000000004,0.9984690546989441
All this simple family crap.,37.99178428257963,-0.9503147602081299
I didn't want to kill him-- just to make him stay.,100.00000000000004,0.760261058807373
"Hey, did I ask what you did at work? No shit.",57.3122448409426,-0.9249909520149231
"And you, you'd get it right through the fucking door if you wasn't Charlie's boy.",64.22727797927409,-0.9283229112625122
"Oh, yeah, let Mama give that baby a little spanking, come on.",100.00000000000004,0.9940225481987
"Frightened little gashes, Running off with their cocks between their cheeks.",76.11606003349888,-0.6724231839179993
"He made a mistake, Dick.",100.00000000000004,0.6634441614151001
"Stupid flash! You know, Jules, you really scared me.",79.10665071754353,-0.9643017053604126
"Seb, mon ami, a little little lady has invited me for steaks, and only a bottle of Rain Duck will do.",84.66657105524214,0.9847260117530823
Make the fucking fucking Zulus see it.,59.4603557501361,-0.9394012689590454
She is gonna carve my eyes out and she's gonna make me eat them!,100.00000000000004,0.98263019323349
"You're a good army of men, evend you... you got even army with wagons evend horses evend these damn on-the-nose civil war uniforms.",36.51483716701108,-0.9370724558830261
I don't know; smuggling a red out of red hair into a museum and sneaking a big bore rifle into a convention are two very different things.,59.24450913674052,0.9984795451164246
you are terrible.,100.00000000000004,0.9395936727523804
"But inside, we both carry the silly notion that we can fix everything.",100.00000000000004,0.9906100630760193
"He said, ""wow, these cookies really suck.""",100.00000000000004,-0.9322456121444702
That you bitches will split.,37.99178428257963,-0.9412718415260315
So what is all this crap about his father's keíretsu?,70.16879391277372,-0.9413530826568604
Scum!,0.0,-0.9591139554977417
"She never fucking listens, am I right?",100.00000000000004,-0.6556988954544067
Weird things in the country.,53.7284965911771,0.9980497360229492
"""He hates your guts,"" I said.",100.00000000000004,-0.6708066463470459
Useless to resist.,100.00000000000004,0.7798053622245789
"Hey, black bait, where are you going with those bags, man?",82.42367502646057,-0.5943397283554077
"Personally, I'd chalk it up to collateral damage, but I don't give a fuck.",100.00000000000004,-0.9264771938323975
And the Russians are giving them hell.,100.00000000000004,-0.6811871528625488
"Number 1. Never kissed a Hmong person on the head, not even a child...",84.92326635760686,0.9952023029327393
"Look, we just wanna find the son of a bitch that killed our parents.",100.00000000000004,-0.945688009262085
He'd kept it there ever since that sick ass Ace Merrill had tried to kill him a few years back.,67.12403123245673,-0.9434916377067566
Or why there isn't a single fucking picture of him around the house?,100.00000000000004,0.8172263503074646
"Damn, Wallace, nothin'.",100.00000000000004,-0.9543035626411438
"Now get me the message to your commander!""",65.80370064762461,0.9982503056526184
"Later in the night a crazy colored guy showed up and began playing bongos on his own forehead and cheeks and stomach and chest, whacking himself with some loud sounds, and a great beat, a tremendous beat.",80.24468307724722,0.8680943250656128
"Won't blow my head off now, eh?.",100.00000000000004,0.9861337542533875
"Oh, damn it. - Where are my keys?",100.00000000000004,-0.9131379127502441
He was just dead and his being here probably saved someone else’s life down the line.,62.33473783356552,0.9888942837715149
And I'm not talking about the lust of satyrs and rapists and molesters; I'm talking about the lust of shoe-clerks and high-school principals.,100.00000000000004,-0.5558436512947083
"No no, it's not a gift from my mother, okay?",76.11606003349888,0.99733966588974
I went to the car so we could get the fuck out of here.,68.65890479690394,-0.8051939010620117
"Nice try, P.E.T.A. bitches. But I saw you hiding in the crowd.",100.00000000000004,-0.9259535670280457
"""Yeah, yeah, it's a bitch.""",100.00000000000004,-0.9480878114700317
He's a pussycat.,100.00000000000004,-0.949224054813385
"Silly old Lorne, thinking it was about saving the world from ending.",100.00000000000004,-0.6628605723381042
"Okay, you're a little goofy.",100.00000000000004,-0.9330201745033264
Why take him and then kill him?,70.71067811865478,-0.907355546951294
"Yin and yang, What the fuck you are smoking?",74.19446627365011,-0.9552631378173828
"If she did that-if his house wasn't ready for him when he was ready for it, if the table in his study looked dirty to him, even if the sections of the newspaper were in the wrong place when he came to the breakfast table he called her dumb.",84.70589637773753,-0.919459342956543
I can be a smart bitch and I hate that about myself.,67.03420896351791,-0.9496185183525085
"Don't you fucking move, Eddie!",100.00000000000004,-0.9367142915725708
"And it was filled with blood, And when I opkeek... He was just dead.",86.63975517813623,0.9647564888000488
And I couldn't concentrate long enough to get a good Sodoku.,58.59059370151705,0.9971684813499451
Last time she cut her tongue off.,100.00000000000004,0.9791175127029419
She said Esmond hasn't fucked you since Christmas.,100.00000000000004,0.9893576502799988
You need to get past that... because no girl is worth thinking that much about...,86.56030552541704,0.9985436201095581
What the fuck does that mean?,100.00000000000004,-0.9261978268623352
"How much fucking online poker do you play, dawg?",100.00000000000004,-0.9360553622245789
Get the fuck outta here.,100.00000000000004,-0.9531322121620178
Sounds gross.,0.0,0.9940667152404785
Butters doesn't know how you make it come out of your body.,76.11606003349888,0.9948884844779968
"Kill their buddy for $40,000?",100.00000000000004,0.9625725746154785
"The rest of you, anemic.",100.00000000000004,0.9899745583534241
"And you, go back to your pigsty!",100.00000000000004,-0.6787059307098389
Perhaps you should tell me.,37.99178428257963,0.997675359249115
She's like poison.,100.00000000000004,0.9365137219429016
"When we get into that camp, you're to keep your mouth shut.",100.00000000000004,-0.743060290813446
"Payson, is there anything we can... I mean today.",80.91067115702207,0.9989181756973267
"Man, can you believe he's only had sex with one woman?",100.00000000000004,-0.8224110007286072
You think it's my fault you're fucking lying in here?,100.00000000000004,-0.9438565373420715
I drive my own fucking car like a good man.,53.48259312838876,-0.943321704864502
eva sutra girls girlsy girls power rangers van forse ##ma jonas brotherss basshunter bb8 big brothers jurassic park 2girls1cup ##s ##2 girls scenes hannah - ##s pamela anderson girls videos mtv from cd enrique iglesias,7.96152644219837,0.8943127393722534
"You're not gonna tell him what a cruel bastard I am, are you?",80.03203203845001,-0.9470853805541992
"Walk out the door, get in the car, go home, fuck off, and that's all you wanna do.",76.74174160136336,-0.9210004806518555
"Sure, if he wants to spend years doing her homework... ...while she drinks herself into a coma with some White Russians.",84.09760644533058,0.8660461902618408
"Ugly things are running with scissors, health insurance or community service ?",59.230330720232516,0.9989171028137207
"And when your navy's getting its ass kicked as thoroughly as ours is, the occasional war soldier can be worth a hell of a lot more than the other officer was ever worth alive.",82.07515273873132,-0.8980772495269775
Ridiculous thing. Always jamming up the washing machine.,100.00000000000004,-0.9389703273773193
"Patrice, she thought you were cute-- probably young and cute.",73.48889200874659,0.9933037161827087
"Well, it's about damn time.",48.892302243490086,-0.8343056440353394
"When we're dead, he'll kill us.",59.4603557501361,-0.6712883114814758
Jovi's a fucking pilot?,100.00000000000004,-0.9454993009567261
He was no good fucking man!,41.11336169005196,-0.9500375986099243
"Blast his soul, Carahue had no right to kill a sitting duck like that.",64.1386525898168,0.6468114852905273
I fucking miss you.,100.00000000000004,-0.9540550112724304
"Watch your ass, guys.",100.00000000000004,-0.955981433391571
"Neck, you're breaking my neck.",100.00000000000004,0.994454562664032
"That makes him my asshole, not yours.",100.00000000000004,-0.9453538656234741
"So, if Olivia miraculously survives this missile that's going to be dropped on her head, she will be used like chattel to some criminal gang in Vladivostok.",81.66920319485294,0.9595218300819397
if you get the bags-- Fuck you.,59.4603557501361,-0.9463061094284058
What the fuck is it doing in my atrium?,100.00000000000004,-0.9320845603942871
"It's the first time I've been out for so long. . . . . .and personally, I hope I never see you motherfuckers again.",90.25139799587889,0.5391773581504822
"It's important to at least have faith in the possibility of a higher being or something, or whatever because otherwise, you're just You're gonna drive yourself completely fucking insane.",100.00000000000004,-0.8534131050109863
Or one that's been going on all her life.,65.80370064762461,0.9981153011322021
"One of them served under Von falkenhorst in Norway, and the other is a ranking officer in the abwehr in Berlin, which should have led to her being interned immediately, and the committee that gave her ""c"" registration should have been blind, idiotic, corrupt, or level 3, but, of course, you know level of this, don't you, because you were the chairman of the committee.",90.14719980185974,-0.6662428975105286
You got to get rid of all this shit.,100.00000000000004,-0.9533044099807739
What took you so fucking long?,100.00000000000004,-0.9519971013069153
EXCUSE ME.,0.0,0.9960682392120361
It stinks!,0.0,-0.6748870015144348
Jerks! - It wasn't funny.,100.00000000000004,-0.9456002712249756
"What the hell are you doing here? jack,I am marrying Rhys!",100.00000000000004,0.9790952205657959
"The darker side of his nature seemed to urge him to go rather than to go on fighting or opposing ignorant, unfortunate, savage men.",82.80264444284782,-0.9152371287345886
You were with Max two days before Frankie fucking died! I wasn’t.,100.00000000000004,-0.8758076429367065
"My name's Dale Doback, and I hope you like to try it.",80.91067115702207,0.9967918992042542
"But in the end, it was Duddits who killed the little black son of a bitch.",68.99302125555486,-0.9518908858299255
"You ready to get your mouth off that big white monster, get out to Coronado and get your hands dirty with the big boys?",78.47574847738748,-0.9370332360267639
She will giggle at you making no jokes?,51.33450480401705,0.9958010315895081
Go to sleep and stop doing the ridiculous.,100.00000000000004,-0.7135315537452698
"Why in the world would a civilized, up-town man of the world such as myself... just go ahead and give a good rat's ass about whether a bunch of... snot-nosed baby docs were afraid of him. Right?",88.47064105457828,0.7526565790176392
"So, just to be clear, some slutty cheerleader gets knocked up by the basketball coach for the counter Gas 'N Gulp and she is going to make sure we're quality people?",81.09091360656033,0.9765347242355347
. . .from the chin to the knee.,65.80370064762461,0.9968159794807434
"Maybe he gave it to the girl, ord this ... ""Where am I, who am I?"" the ... shit's just or act.",56.65550725951149,-0.9068516492843628
